upedonid,peiid,pedon_key,site_key,usiteid,Yearlabel,year_source,baseline_year,baseline_land_use,baseline_developed,sampled_before_1985,region_group,lcms_version,samp_classdate,site_obsdate,TAXORDER,TAXSUBORDER,GREATGROUP,SUBGROUP,PARTICLESIZE,latitude,longitude,state_key,county_key
S1900MN0073141,583230,55602,54801,S1900MN0073141,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/17/1979 0:00,10/17/1979 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine,47.6441803,-95.1203308,3975,5617
S1900MN007901,548650,55615,54814,S1900MN007901,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/8/1969 0:00,8/8/1969 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine-loamy,47.7691498,-95.08658599853516,3975,5617
S1977MN0292507,582911,55773,54972,S1977MN0292507,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/18/1977 0:00,8/18/1977 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine-loamy,47.9251175,-95.3857269,3975,5628
S1979MN0993112,583214,56040,55239,S1979MN0993112,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/17/1979 0:00,10/17/1979 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine-loamy,43.8335991,-92.9698105,3975,5663
S1980MN099008 (3384),583348,56188,55387,S1980MN099008 (3384),1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/1/1980 0:00,9/1/1980 0:00,alfisols,udalfs,hapludalfs,aquollic hapludalfs,fine-loamy,43.8409691,-92.9869843,3975,5663
S1978MN0612876,583119,55833,55032,S1978MN0612876,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/24/1978 0:00,11/24/1978 0:00,alfisols,udalfs,hapludalfs,arenic hapludalfs,fine-loamy,47.7786407,-93.0950851,3975,5644
S1980MN097033 (3362),583330,56173,55372,S1980MN097033 (3362),1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/12/1980 0:00,8/12/1980 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,coarse-loamy,46.1932793,-94.5483475,3975,5662
S1981MN1693012,583188,56250,55449,S1981MN1693012,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/21/1979 0:00,8/21/1979 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-loamy,43.96595001220703,-91.9540176,3975,5698
S1944MN045001,1239600,1639,1639,S1944MN045001,1944,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/2/1944 0:00,8/2/1944 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-silty,43.5802765,-91.9771118,3975,5636
S1970MN0491218,548663,55641,54840,S1970MN0491218,1970,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/1/1970 0:00,9/1/1970 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-silty,44.4634018,-92.8207779,3975,5638
S1979MN1693011,583187,56108,55307,S1979MN1693011,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/22/1979 0:00,8/22/1979 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-silty,44.1689377,-91.9294662,3975,5698
S1977MN0372527,780518,72766,133499,S1977MN0372527,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1977 0:00,11/5/1977 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,fine-loamy,44.529605865478516,-93.217649,3975,5632
1961-OH147-015,750562,67771,65846,1961-OH147-015,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,7/20/1961 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine,41.0374451,-83.0181427,3989,6421
1963-OH099-034,847078,68125,66200,1963OH099034,1963,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,8/9/1963 0:00,alfisols,udalfs,hapludalfs,aquic hapludalfs,fine,41.1012778,-80.8236667,3989,6397
S1958OH003103,907430,67054,65129,S1958OH003103,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/15/1958 0:00,10/15/1958 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,fine,40.6675568,-83.9608917,3989,6349
S1968OH171011,907434,68462,66537,S1968OH171011,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,6/7/1968 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,fine,41.6203117,-84.770401,3989,6433
1958-OH173-110,749925,67229,65304,1958-OH173-110,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/30/1958 0:00,4/30/1958 0:00,alfisols,udalfs,hapludalfs,psammentic hapludalfs,sandy,41.3491249,-83.7230453,3989,6434
1955-OH125-053,748974,66697,64772,1955-OH125-053,1955,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/28/1955 0:00,4/28/1955 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,40.9923058,-84.7883911,3989,6410
1958-OH003-104,749264,67055,65130,1958-OH003-104,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/15/1958 0:00,10/15/1958 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,40.6674461,-83.9608612,3989,6349
1961-OH175-007,750592,67811,65886,1961-OH175-007,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/2/1961 0:00,8/2/1961 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,fine-loamy,40.9243431,-83.236908,3989,6435
S1969OH171012,907312,68504,66579,S1969OH171012,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/20/1969 0:00,8/20/1969 0:00,alfisols,udalfs,hapludalfs,typic hapludalfs,coarse-loamy,41.4278972,-84.7682889,3989,6433
1959PA077008,1043483,54053,53252,1959PA077008,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/15/1959 0:00,7/15/1959 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-loamy,40.5772222,-75.625,3992,6587
1961PA091015,1043303,54174,53373,620,1961,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/3/1961 0:00,4/3/1961 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-loamy,40.2091667,-75.4841667,3992,6594
S1966PA125011,800299,54407,53606,830,1966,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/3/1966 0:00,8/3/1966 0:00,alfisols,udalfs,hapludalfs,ultic hapludalfs,fine-loamy,40.2094444,-80.3316667,3992,6611
1959PA045005,868902,53855,53054,1959PA045005,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/24/1959 0:00,4/24/1959 0:00,alfisols,ustalfs,hapludalfs,typic hapludalfs,fine,39.9753444,-75.4329667,3992,6571
S1954WI103001,107127,1979,1979,S1954WI103001,1954,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/24/1954 0:00,8/24/1954 0:00,alfisols,udalfs,hapludalfs,mollic hapludalfs,coarse-loamy,43.2741661,-90.29722595214844,4007,7459
S1959WI139002,107191,1528,1528,S1959WI139002,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/4/1959 0:00,9/4/1959 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,very-fine,44.1622238,-88.4844437,4007,7477
S1974WI087001,110995,5267,5267,S1974WI087001,1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/3/1974 0:00,6/3/1974 0:00,alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,fine-silty,44.2983322,-88.2875366,4007,7451
S1979WI135005,109088,24516,24516,S1979WI135005,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/3/1979 0:00,10/1/1979 0:00,alfisols,udalfs,hapludalfs,aquollic hapludalfs,fine-loamy,44.4752769,-88.8841629,4007,7475
S1973IA045003,947404,70728,68756,S1973IA045003,1973,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/18/1973 0:00,10/18/1973 0:00,mollisols,udolls,hapludolls,entic hapludolls,,41.7915832,-90.2640523,3963,4840
S1965IA089932,1099098,71258,69282,S1965IA089932,1964,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,12/8/1964 0:00,9/8/1964 0:00,mollisols,udolls,hapludolls,cumulic hapludolls,,43.367469787597656,-92.08027648925781,3963,4862
S1951IA153007,101277,1421,1421,S1951IA153007,1951,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,12/6/1951 0:00,12/6/1951 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine,41.5294456,-93.703331,3963,4894
83IA003004,121875,11144,11144,S1983IA003004,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,3/1/1983 0:00,3/1/1983 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine,41.0780563,-94.6611099,3963,4819
S1972IA045021,947403,70712,68740,S1972IA045021,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/15/1972 0:00,9/15/1972 0:00,mollisols,udolls,hapludolls,entic hapludolls,sandy,41.796517,-90.2575043,3963,4840
S1988IA097045,836529,70923,68951,S1988IA097045,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/11/1984 0:00,9/11/1984 0:00,mollisols,udolls,hapludolls,entic hapludolls,sandy,42.2754315,-90.8896015,3963,4866
84IA1410021,122596,12190,12190,S1984IA1410021,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1984 0:00,11/1/1984 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-silty,43.0250015,-95.5138855,3963,4888
84IA1410022,122597,12191,12191,S1984IA1410022,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1984 0:00,11/1/1984 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-silty,43.0250015,-95.5138855,3963,4888
84IA1410023,122598,12192,12192,S1984IA1410023,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/3/1984 0:00,11/1/1984 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-silty,43.0250015,-95.5138855,3963,4888
S1973IA043003,934165,70716,68744,S1973IA043003,1973,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/19/1973 0:00,7/19/1973 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-silty,42.9284075,-91.2883515,3963,4839
1978IL133015,375520,36527,35912,1978IL133015,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/1/1978 0:00,8/1/1978 0:00,mollisols,udolls,hapludolls,aquertic hapludolls,fine,38.200401306152344,-90.3019232,3965,5027
1964IL019002,863409,36016,35401,1964IL019002,1964,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/1/1964 0:00,10/1/1964 0:00,mollisols,udolls,hapludolls,aquic hapludolls,fine,40.1038175,-88.2268802,3965,4970
1964IL019006,863413,36020,35405,1964IL019006,1964,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/1/1964 0:00,10/1/1964 0:00,mollisols,udolls,hapludolls,aquic hapludolls,fine,40.1038175,-88.2268802,3965,4970
73IL-031-021,963375,36211,35596,73IL-031-021,1973,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,5/1/1973 0:00,mollisols,udolls,hapludolls,aquic hapludolls,coarse-loamy,41.5869249,-87.6851989,3965,4976
1978IL075004,375488,36480,35865,1978IL075004,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/1/1978 0:00,9/1/1978 0:00,mollisols,udolls,hapludolls,aquic hapludolls,coarse-loamy,40.9740389,-87.5992487,3965,4998
83IL-195-152,963548,37057,36442,83IL-195-152,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,,6/1/1983 0:00,mollisols,udolls,hapludolls,aquic hapludolls,fine-loamy over sandy or sandy-skeletal,41.6858611,-89.8145028,3965,5058
1984IL183041,375307,37254,36639,1984IL183041,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/1/1984 0:00,7/1/1984 0:00,mollisols,udolls,hapludolls,entic hapludolls,sandy,40.355350494384766,-87.6777722,3965,5052
1971IL161003,355109,36198,35583,1971IL161003,1971,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,3/1/1971 0:00,3/1/1971 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-silty,41.6131594,-90.192133,3965,5041
1982IL011066,351141,36879,36264,1982IL011066,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,12/1/1981 0:00,12/1/1981 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-silty over sandy or sandy-skeletal,41.5536436,-89.771541,3965,4966
83IL195225,122329,11762,11762,S1983IL195225,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/3/1983 0:00,6/1/1983 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-silty,41.8391685,-90.0338898,3965,5058
1981IN155014,314209,39138,38523,1981IN155014,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/4/1981 0:00,11/4/1981 0:00,mollisols,udolls,hapludolls,fluventic hapludolls,fine-silty,38.7044972,-85.1390611,3966,5140
1981IN155016,314210,39139,38524,1981IN155016,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/12/1981 0:00,11/12/1981 0:00,mollisols,udolls,hapludolls,fluventic hapludolls,fine-silty,38.7363611,-85.08589935302734,3966,5140
53KS087002,128082,1794,1794,S1953KS087002,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1953 0:00,6/1/1953 0:00,mollisols,udolls,hapludolls,typic hapludolls,coarse-silty,39.0875015,-95.5752792,3967,5198
S1980MN099117,583345,56180,55379,S1980MN099117,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/1/1980 0:00,9/1/1980 0:00,mollisols,udolls,hapludolls,aquic hapludolls,fine-loamy,43.8194313,-93.0193863,3975,5663
S1980MN167040 (3372),583337,56210,55409,S1980MN167040 (3372),1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/27/1980 0:00,8/27/1980 0:00,mollisols,udolls,hapludolls,aquic hapludolls,coarse-silty,46.6167603,-96.3224106,3975,5697
S1978MN153060 (2806),583076,55961,55160,S1978MN153060 (2806),1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/18/1978 0:00,10/18/1978 0:00,mollisols,udolls,hapludolls,calcic hapludolls,fine-loamy,45.79617691040039,-95.077086,3975,5690
S1960MN171004,102871,1999,1999,S1960MN171004,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/3/1960 0:00,9/3/1960 0:00,mollisols,udolls,hapludolls,entic hapludolls,sandy,45.3216591,-93.8474579,3975,5699
67MN107004,128021,1673,1673,S1967MN107004,1967,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/1/1967 0:00,10/1/1967 0:00,mollisols,udolls,hapludolls,oxyaquic hapludolls,sandy,47.4555549621582,-96.2816696,3975,5667
S1974MN145009 (1814),548678,55665,54864,S1974MN145009 (1814),1974,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/9/1974 0:00,10/9/1974 0:00,mollisols,udolls,hapludolls,typic hapludolls,sandy,45.3995628,-94.26848602294922,3975,5686
S1977MN037053 (2529),582925,55736,54935,S1977MN037053 (2529),1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/1/1977 0:00,11/1/1977 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-loamy over sandy or sandy-skeletal,44.6595306,-93.0149536,3975,5632
S1977MN037008 (2415),582868,55756,54955,S1977MN037008 (2415),1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/17/1977 0:00,5/17/1977 0:00,mollisols,udolls,hapludolls,typic hapludolls,sandy,44.6927872,-92.7672729,3975,5632
S1978MN091002(2576),582938,55898,55097,S1978MN091002(2576),1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/2/1978 0:00,5/2/1978 0:00,mollisols,udolls,hapludolls,typic hapludolls,fine-loamy,43.7472687,-94.7515869,3975,5659
S1976MO201001,169661,2535,2535,S1976MO201001,1976,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1976 0:00,6/1/1976 0:00,mollisols,udolls,hapludolls,aquic hapludolls,sandy,37.026741,-89.6211853,3976,5800
73AL009003-pgm,318743,39676,39057,73AL009003-pgm,1973,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1973 0:00,6/1/1973 0:00,ultisols,udults,hapludults,typic hapludults,fine,33.97195053,-86.75222778,3947,4291
S1972AL097001,318782,39847,39228,S1972AL097001,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/17/1972 0:00,7/17/1972 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,30.5628333,-88.2133611,3947,4335
78AL099011,119774,6958,6958,S1978AL099011,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1978 0:00,6/1/1978 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,31.4922218,-87.3225021,3947,4336
S1957DE001006,804490,3959,3959,S1957DE001006,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1957 0:00,6/1/1957 0:00,ultisols,udults,hapludults,inceptic hapludults,fine-loamy,39.0121117,-75.5916138,3956,4579
S1957DE001012,804494,3958,3958,S1957DE001012,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/5/1957 0:00,11/5/1957 0:00,ultisols,udults,hapludults,typic hapludults,coarse-loamy,39.0855827,-75.5932388,3956,4579
S1983MD019006,1100375,10774,10774,S1983MD019006,1983,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/3/1983 0:00,9/1/1983 0:00,ultisols,udults,hapludults,psammentic hapludults,sandy,38.61750030517578,-75.8277778,3971,5466
S1965NC145005,110251,3850,3850,S1965NC145005,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,11/19/1965 0:00,11/19/1965 0:00,ultisols,udults,hapludults,aquic hapludults,fine,36.3067474,-78.9353027,3980,6031
S1965NC163002,110262,3859,3859,S1965NC163002,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1965 0:00,6/1/1965 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,35.23306274,-78.36500549,3980,6040
S1958NJ005002,1100379,333,333,S1958NJ005002,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/1/1958 0:00,4/1/1958 0:00,ultisols,udults,hapludults,psammentic hapludults,,40.0488892,-74.9202805,3984,6217
1958PA065010,422177,53968,53167,435,1958,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/18/1958 0:00,6/18/1958 0:00,ultisols,udults,hapludults,aquic hapludults,fine-loamy,41.1780556,-79.0972222,3992,6581
1972PA075008,422240,54037,53236,1972PA075008,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/18/1972 0:00,7/18/1972 0:00,ultisols,udults,hapludults,aquic hapludults,fine-silty,40.2972222,-76.3083333,3992,6586
1969PA109006,422465,54288,53487,1969PA109006,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/8/1969 0:00,6/8/1969 0:00,ultisols,udults,hapludults,aquic hapludults,fine,40.727500915527344,-77.0241667,3992,6603
1965PA003003,409559,53672,52871,17,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/28/1965 0:00,6/28/1965 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,40.5591667,-79.9930556,3992,6550
1965PA003008,409564,53729,52928,22,1965,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/29/1965 0:00,6/29/1965 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,40.3080556,-80.0619444,3992,6550
1959PA035019,422019,53792,52991,1959PA035019,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/7/1959 0:00,5/7/1959 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,40.9900016784668,-77.4258333,3992,6566
1959PA037014,422037,53812,53011,1959PA037014,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/27/1959 0:00,8/27/1959 0:00,ultisols,udults,hapludults,typic hapludults,loamy-skeletal,40.9847222,-76.3991667,3992,6567
S1959PA045001,1162028,53850,53049,329,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/23/1959 0:00,4/23/1959 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,39.8472222,-75.52249908447266,3992,6571
S1959PA045002,868901,53852,53051,330,1959,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/23/1959 0:00,4/23/1959 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,39.8866667,-75.5433333,3992,6571
1962PA057011,422119,53903,53102,1962PA057011,1962,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/28/1962 0:00,8/28/1962 0:00,ultisols,udults,hapludults,typic hapludults,loamy-skeletal,40.0797222,-78.1319444,3992,6577
1970PA067012,422195,53988,53187,1970PA067012,1970,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/12/1970 0:00,6/12/1970 0:00,ultisols,udults,hapludults,typic hapludults,loamy-skeletal,40.6236111,-77.2463889,3992,6582
1977PA081042,422283,54086,53285,1977PA081042,1977,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/12/1977 0:00,8/12/1977 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,41.1555556,-76.9338889,3992,6589
1960PA091001,868910,54159,53358,607,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,5/31/1960 0:00,5/31/1960 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,40.1977778,-75.1694444,3992,6594
1960PA091004,868911,54163,53362,610,1960,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1960 0:00,6/1/1960 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,40.1349983215332,-75.3330556,3992,6594
1969PA109007,422466,54289,53488,1969PA109007,1969,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/10/1969 0:00,6/10/1969 0:00,ultisols,udults,hapludults,typic hapludults,fine,40.8594444,-77.0644444,3992,6603
S1972TX423001,865729,4370,4370,S1972TX423001,1972,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1972 0:00,6/1/1972 0:00,ultisols,udults,hapludults,typic hapludults,fine,32.25,-95.25,4000,7133
80WV067006,1079706,7939,7939,S1980WV067006,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/3/1980 0:00,6/1/1980 0:00,ultisols,udults,hapludults,typic hapludults,fine-loamy,38.16388702392578,-80.8652802,4008,7512
57TX263090,248575,4239,4239,S57TX263090,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/7/1957 0:00,7/7/1957 0:00,alfisols,ustalfs,haplustalfs,typic haplustalfs,fine-loamy,33.2584724,-100.5758362,4000,7053
S1975TX113004,110748,4412,4412,S1975TX113004,1975,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1975 0:00,6/1/1975 0:00,alfisols,ustalfs,haplustalfs,ultic haplustalfs,fine-loamy,32.9232063,-96.91695404052734,4000,6978
79TX143002,119932,7278,7278,S1979TX143002,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/3/1979 0:00,6/1/1979 0:00,alfisols,ustalfs,haplustalfs,typic haplustalfs,fine,32.4411125,-98.3605576,4000,6993
S78TX027009,202199,54711,53910,S78TX027009,1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/12/1978 0:00,10/12/1978 0:00,vertisols,usterts,haplusterts,sodic haplusterts,fine,31.056612014770508,-97.2116089,4000,6935
S81TX217004,220474,54746,53945,S81TX217004,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/22/1981 0:00,7/22/1981 0:00,vertisols,usterts,haplusterts,udic haplusterts,fine,31.8630944,-96.9609472,4000,7030
S1968AZ003007,107721,5548,5548,S1968AZ003007,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,10/17/1968 0:00,10/17/1968 0:00,mollisols,ustolls,haplustolls,lithic haplustolls,loamy-skeletal,31.4283333,-110.4388885,3950,4435
68KS051006,128115,1830,1830,S1968KS051006,1968,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1968 0:00,6/1/1968 0:00,mollisols,ustolls,haplustolls,entic haplustolls,fine-silty,38.9752769,-99.5577774,3967,5180
53KS141006,128091,1804,1804,S1953KS141006,1953,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/1/1953 0:00,6/1/1953 0:00,mollisols,ustolls,haplustolls,pachic haplustolls,fine-silty,39.4527779,-98.7666702,3967,5225
S1978MN133008 (2736),583034,55912,55111,S1978MN133008 (2736),1978,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/20/1978 0:00,6/20/1978 0:00,mollisols,ustolls,haplustolls,udic haplustolls,fine-silty,43.674511,-96.4098358,3975,5680
79NE037134,120506,8464,8464,S1979NE037134,1979,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/3/1979 0:00,6/1/1979 0:00,mollisols,ustolls,haplustolls,cumulic haplustolls,fine-silty,41.4850006,-97.0397186,3982,6130
1980NE121165,251599,8003,8003,1980NE121165,1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/19/1980 0:00,8/19/1980 0:00,mollisols,ustolls,haplustolls,pachic haplustolls,coarse-loamy,41.2177778,-98.0019444,3982,6172
S1976NE167025,1097701,6642,6642,S1976NE167025,1976,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,6/3/1976 0:00,10/26/1976 0:00,mollisols,ustolls,haplustolls,udic haplustolls,fine,41.8011093,-97.2816696,3982,6195
S1957SD099005,105707,2421,2421,S1957SD099005,1957,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/13/1957 0:00,8/13/1957 0:00,mollisols,ustolls,haplustolls,cumulic haplustolls,fine-loamy,43.5583344,-96.5888901,3998,6809
81TX015002,120546,8558,8558,S1981TX015002,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/3/1981 0:00,4/1/1981 0:00,ultisols,ustults,haplustults,arenic haplustults,loamy,29.8805561,-96.3930588,4000,6929
S1980MN137001 (3387),583351,56189,55388,S1980MN137001 (3387),1980,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,7/2/1980 0:00,7/2/1980 0:00,inceptisols,aquepts,humaquepts,histic humaquepts,fine-loamy,47.4526291,-92.1962662,3975,5682
S1962NH001002,1094132,471,471,S1962NH001002,1962,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,8/16/1962 0:00,8/16/1962 0:00,inceptisols,aquepts,humaquepts,aeric humaquepts,loamy,43.4541664,-71.5194473,3983,6205
S1964NH015001,791722,3870,3870,S1964NH015001,1964,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/14/1964 0:00,9/14/1964 0:00,inceptisols,aquepts,humaquepts,histic humaquepts,sandy,42.9094429,-71.0161133,3983,6212
84SC043001,122007,11288,11288,S1984SC043001,1984,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,4/1/1984 0:00,4/1/1984 0:00,entisols,aquents,hydraquents,typic hydraquents,,33.3855553,-79.3027802,3997,6736
81NC101003,120702,8902,8902,S1981NC101003,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/3/1981 0:00,9/1/1981 0:00,ultisols,udults,kandiudults,arenic kandiudults,loamy,35.5000954,-78.3330612,3980,6009
81NC101002,120701,8901,8901,S1981NC101002,1981,site_obsdate,1985,Developed,1,1,CONUS,v2025-11,9/3/1981 0:00,9/1/1981 0:00,ultisols,udults,kandiudults,plinthic kandiudults,fine-loamy,35.5000954,-78.3330612,3980,6009
